,2mm_EXTRALARGE_DATASET_mem.dat,2mm_LARGE_DATASET_mem.dat,2mm_MEDIUM_DATASET_mem.dat,3mm_EXTRALARGE_DATASET_mem.dat,3mm_LARGE_DATASET_mem.dat,3mm_MEDIUM_DATASET_mem.dat,adi_EXTRALARGE_DATASET_mem.dat,adi_LARGE_DATASET_mem.dat,adi_MEDIUM_DATASET_mem.dat,atax_EXTRALARGE_DATASET_mem.dat,atax_LARGE_DATASET_mem.dat,bicg_EXTRALARGE_DATASET_mem.dat,bicg_LARGE_DATASET_mem.dat,cholesky_EXTRALARGE_DATASET_mem.dat,cholesky_LARGE_DATASET_mem.dat,cholesky_MEDIUM_DATASET_mem.dat,correlation_EXTRALARGE_DATASET_mem.dat,correlation_LARGE_DATASET_mem.dat,correlation_MEDIUM_DATASET_mem.dat,covariance_EXTRALARGE_DATASET_mem.dat,covariance_LARGE_DATASET_mem.dat,covariance_MEDIUM_DATASET_mem.dat,deriche_EXTRALARGE_DATASET_mem.dat,deriche_LARGE_DATASET_mem.dat,deriche_MEDIUM_DATASET_mem.dat,doitgen_EXTRALARGE_DATASET_mem.dat,doitgen_LARGE_DATASET_mem.dat,doitgen_MEDIUM_DATASET_mem.dat,durbin_EXTRALARGE_DATASET_mem.dat,durbin_LARGE_DATASET_mem.dat,fdtd-2d_EXTRALARGE_DATASET_mem.dat,fdtd-2d_LARGE_DATASET_mem.dat,fdtd-2d_MEDIUM_DATASET_mem.dat,gemm_EXTRALARGE_DATASET_mem.dat,gemm_LARGE_DATASET_mem.dat,gemm_MEDIUM_DATASET_mem.dat,gemver_EXTRALARGE_DATASET_mem.dat,gemver_LARGE_DATASET_mem.dat,gesummv_EXTRALARGE_DATASET_mem.dat,gesummv_LARGE_DATASET_mem.dat,gramschmidt_EXTRALARGE_DATASET_mem.dat,gramschmidt_LARGE_DATASET_mem.dat,gramschmidt_MEDIUM_DATASET_mem.dat,heat-3d_EXTRALARGE_DATASET_mem.dat,heat-3d_LARGE_DATASET_mem.dat,heat-3d_MEDIUM_DATASET_mem.dat,jacobi-1d_EXTRALARGE_DATASET_mem.dat,jacobi-2d_EXTRALARGE_DATASET_mem.dat,jacobi-2d_LARGE_DATASET_mem.dat,jacobi-2d_MEDIUM_DATASET_mem.dat,lu_EXTRALARGE_DATASET_mem.dat,lu_LARGE_DATASET_mem.dat,lu_MEDIUM_DATASET_mem.dat,ludcmp_EXTRALARGE_DATASET_mem.dat,ludcmp_LARGE_DATASET_mem.dat,ludcmp_MEDIUM_DATASET_mem.dat,mvt_EXTRALARGE_DATASET_mem.dat,mvt_LARGE_DATASET_mem.dat,seidel-2d_EXTRALARGE_DATASET_mem.dat,seidel-2d_LARGE_DATASET_mem.dat,seidel-2d_MEDIUM_DATASET_mem.dat,symm_EXTRALARGE_DATASET_mem.dat,symm_LARGE_DATASET_mem.dat,symm_MEDIUM_DATASET_mem.dat,syr2k_EXTRALARGE_DATASET_mem.dat,syr2k_LARGE_DATASET_mem.dat,syr2k_MEDIUM_DATASET_mem.dat,syrk_EXTRALARGE_DATASET_mem.dat,syrk_LARGE_DATASET_mem.dat,syrk_MEDIUM_DATASET_mem.dat,trisolv_EXTRALARGE_DATASET_mem.dat,trisolv_LARGE_DATASET_mem.dat,trmm_EXTRALARGE_DATASET_mem.dat,trmm_LARGE_DATASET_mem.dat,trmm_MEDIUM_DATASET_mem.dat
70,208342214.13801274,427248683.7572114,301268378.5131347,221655478.12457865,401229198.9404393,323091064.46328276,769902308.0122838,877261884.4958222,523897094.17845464,399896524.1476752,390681132.1773476,450930052.6753531,457496242.3136112,206892566.48558643,244779820.3299223,244801792.26970533,143281789.87801686,244725877.6160965,210591385.47954908,140316560.20542273,247375184.0098534,217535048.15425223,351091624.16555274,352371056.0336419,372701890.60052717,449215480.9584747,394387378.9725842,248990799.2007772,287197233.160406,220373052.64166048,756559486.4571363,658376549.9219779,418813576.5385886,813839456.4743872,798701587.2381545,447015880.5699391,242539448.67119095,280579068.84188724,290329118.9997459,149348781.51694062,122615871.2707457,236670929.69021413,242945157.2796862,780045044.5658401,783749007.6852603,456671775.77213365,442853726.33992255,763977391.5261737,750317909.4725746,525692863.69658226,206347471.17420232,242006227.022866,242085299.19917744,207715956.9525946,245313301.16234815,243898191.70223203,161465770.39140147,174489551.10641363,714359759.2490605,713785657.9462631,425088808.8519725,251062756.2293889,399706791.9400526,315489429.4911421,334434094.566959,487075927.3935408,398530218.88851285,279481921.69917315,637396289.0142401,309338670.3517352,398997555.0974054,292979453.0088329,194826957.63497654,407246153.5873324,278637623.53284985
71,208609076.62757406,434356114.00290656,304526211.3402424,227969927.54695636,404178652.2586627,323769484.53507954,754937579.168703,824296326.1672783,523855440.41888124,411445419.9592013,402976181.0519227,451758815.58834577,459747772.6762141,207104549.55927154,245166439.26576003,244809169.76254788,143023159.8168847,245342699.16501412,211647466.3048735,141377068.73293692,247183098.20347366,216215126.3165787,346531972.11142,358451294.2254311,371020160.7810591,449241540.4560043,393943263.010622,250537195.18555695,288554166.0326547,219831167.77045068,767238446.3127698,663570747.6770443,420996437.71501404,811889399.977784,789407732.7091448,449273488.44020075,242663832.4518321,281921506.7998347,351483112.46293604,168441217.8551369,122708440.61994882,241076495.7948815,243763120.04667166,776953524.8419875,783626140.3959787,456671860.9892752,442702074.9142492,763641942.684594,750413083.4472128,528627230.18105847,206575167.02676162,242073421.44305754,243338700.65236712,205178252.9130157,244895654.54272717,243883438.10493076,161515284.768272,171337177.6346005,714347608.1886096,713817063.9168892,424691457.6995361,250255051.1160673,397115397.75515443,316870694.15371895,333040431.7583425,484156847.56518596,399524728.45336366,279043322.00969625,636542141.5081474,305316167.07896286,387057027.65800965,295850588.5807717,197101374.41516113,409540475.6740446,278161350.21621233
72,208671195.16789788,426493786.274043,307495993.0863915,236311313.9287271,407825560.1576578,324449068.22644013,715154685.0634996,808464167.5462381,523835623.4798609,418626039.98318106,410876469.00332266,451056708.0119076,460416794.7991572,207556529.54158312,245755835.61084735,244819609.62535447,144864912.16535708,244859606.94446358,212982452.41397208,141932615.75239018,247206241.30547732,214567558.33705643,340593943.0150352,364902619.5165295,369085948.93563825,452403744.001207,395439897.7742659,252033791.32857576,289832875.6372004,219236375.72001058,743288863.7128862,667875604.244791,423235256.81583846,810684942.5049386,779401353.9618293,452040239.31771976,242957755.70884064,280330405.8423085,408222638.117671,188562534.7558243,122824891.87313844,245574486.9972978,244686755.7892069,776111767.2079682,785264002.3607881,456680903.0300637,442142310.2178824,765387538.3124187,750571999.7569519,531946745.71876943,206864692.59446386,242267120.6784916,244261550.8982359,204037917.0720386,244616795.83814123,243831026.8681944,161668911.8558188,171392984.54200274,714160167.041214,713962304.1214525,424253444.9791526,249625519.60868123,395264047.9297019,318549239.5045311,333077867.64533883,483083608.97869927,400646001.4517291,278402373.7936441,636157863.9580922,300855272.84936196,371346819.01755947,298248578.49987555,199867290.5044039,412010159.66225374,277613755.146507
73,208955474.3738669,420453759.58772624,310046989.0263916,244726326.85493535,411415068.7084776,325133634.0095429,697063168.9813765,830252837.1160009,523842371.14014125,422003814.26762116,414940454.61566615,449364175.88337684,459753046.05230564,208433290.8198063,246007832.3535755,244802844.2059877,141732478.32591563,245273650.3600265,214632521.01703542,143444585.35401896,247727273.06710452,212606999.16354507,333511367.8666673,371047018.3884949,366892781.2118748,448802204.94388497,395294472.581655,253447413.31056273,291017758.73970014,218587673.34038323,763235761.0418737,675066791.7608172,425467138.5623743,808810905.1921222,768528128.5617089,455380080.6830517,242882513.61823064,275739313.6859773,455588416.041384,209471993.7301405,123032875.37756993,249968087.29534134,245665506.04050976,775903578.8604139,783467034.3213737,456689818.89877516,441114677.32550585,766297003.0069363,751177365.762249,535264615.4968898,207156985.17454246,242723416.7516265,244561714.07586822,203313074.16645473,244088866.4233822,243883604.46706653,161800583.12497228,173679114.9742375,714091091.1505406,713674286.493076,423934625.2950559,248927832.90609345,393476829.1831066,320560505.2467195,333889745.61286455,482188944.9788411,401948299.2737754,277966696.11683524,636208786.5351102,295969624.9038833,352736944.0348615,300136711.98812675,203109797.66481954,414553286.99397093,276993760.2871698
74,208890065.6728178,416243147.2703914,312135787.0173054,251498601.19207773,413634079.4345555,325820088.78550535,696082885.3736229,862121271.3593388,523859918.1414754,422354560.9958378,415940518.54720944,447252010.90016663,458014505.18265575,208694042.26019433,246029695.5576121,244809048.30629238,143242029.57821724,245425109.04247674,216607677.38549942,141435486.6109822,248052484.66523102,210360417.8958254,333546058.84412783,375493612.39023185,364434183.75737876,446116233.34698814,395545790.2328394,254745462.14261276,292104561.2611086,217884057.48161188,739998650.3852842,677368824.4785845,427592921.6452595,807783419.8311031,757532622.725062,459304648.10016984,242626890.95022094,268629683.5628895,490227549.12060136,230934451.47683224,123241433.40602756,253234579.13115337,246605705.6511579,775355395.2392852,782162721.8161752,456690870.967292,439560116.1072894,767230611.9467087,751472139.3431059,538011191.0854319,207264081.54554194,242715437.8846091,244057510.93217832,202920285.62053007,243938766.3929069,243900808.1125613,161754653.54937744,177100926.37189373,714142175.5853778,713765293.934631,423811139.4595812,248302019.38993987,390921960.3093846,322911655.7880328,334178565.53465486,479026859.03887826,403496661.47484255,277540592.46580935,636795634.1702857,290672152.027921,332223666.46203995,301478278.2675073,205279774.752184,417341878.7083232,276300287.6016369
75,208754399.45953023,413779508.02375376,313801298.11396825,257662408.50507462,415665478.7135809,326498690.57011,711601736.3146012,880657957.6205263,523856606.4573824,420539520.7014455,414735486.83379805,445275848.36195,455453657.41157216,208656756.6242903,245745568.60707775,244837375.23748124,142516463.23173037,245239358.91771618,218884370.09270552,139377791.35028958,248299193.52512535,207864316.69218153,336283533.0892172,377270939.30836916,361703682.7197604,442823593.2363373,395602301.03150064,255895338.8358206,293103227.568915,217124524.99373958,752809819.4245996,679755875.9554677,429475851.6096173,808343164.1070354,754411484.7620546,463758504.7159849,242570935.48659247,260053804.4670409,511167823.59613913,252714764.69464597,123263804.8739833,255085200.11526358,247373050.72893488,776289892.9225633,781970429.6875709,456688454.21192795,437419566.43340236,767719234.0245689,751851141.6953732,539443807.7458556,207911799.75695246,243191594.08735788,241232429.5970153,202942507.00424075,243982067.37557232,243363320.17313126,161570434.28570092,180720039.04894385,714126688.9973634,713917221.0563293,423899882.0215281,248007053.15320787,389225787.4715461,325573601.99153954,334528545.3368963,478464639.1616005,405352313.7224308,276787835.1858356,637764545.0480546,284975783.0068696,310712096.10541695,302236566.5599992,208042220.0238185,420269265.50605065,275532259.05334395
76,208511287.54952753,412782135.31609046,315149758.4155482,262242203.2025277,416382890.4942561,327150966.51380527,768876556.2156274,869422046.5929446,523804951.0176906,417398311.3574435,412159259.01391566,443903829.81781065,452291275.3351798,208358953.49469876,245398632.91818267,244740072.8305607,146141975.92316315,245665746.53991327,221402326.11704087,134112376.16776282,248067677.68021452,205160392.26366952,335666628.0563102,376251211.9696753,358694804.24662995,440646870.1357233,395558156.21428,256864444.40128106,294039239.6023071,216308072.72680944,769042066.0842361,676762001.1331433,430980223.1218777,807997145.062362,761159172.3799047,468612815.3315676,242341756.5975279,251775788.37295255,519910893.3111189,274577790.0823285,123308404.43921193,255876015.19582424,247800002.45836732,777258220.3814571,779757462.8286877,456693420.01103526,434633968.17401445,768349088.6302667,752334415.7416573,538796700.9050586,192122652.89430347,243009524.66810283,236823873.72173238,188608185.45446193,243898369.60539943,244343757.43002832,161396012.62683573,183862926.13492098,714132190.650768,713882953.8346478,424194486.6426352,247694324.51988414,387655951.49184066,328477581.92593294,335599646.518664,474933155.26669574,407554465.1496937,276384602.8735796,639158060.7226397,278893446.6261233,288953659.5251068,302374866.0875847,211305365.13779885,423338964.90070343,274688596.60572726
77,208138430.49650127,414026328.96871054,316335297.36900425,263459014.23726615,417648953.5553426,327743486.6154419,838375087.3375909,863504879.0671382,523702660.44330496,413720675.94815207,408994921.95619327,443464933.52849424,448697690.9960736,207647685.75764337,244732187.9428677,244818889.31631345,144299677.53487232,245393996.6902031,224065605.80755818,132891889.928625,248832141.64649725,202289695.04820827,336064706.75273687,374725568.61742806,355401074.48559755,439631086.7844901,395560732.4055399,257620179.85008898,294953170.49711674,215433697.53086475,736543259.5471562,667654565.647892,432011256.0085498,807415238.170259,771174312.3803297,473667455.04507494,242055834.49566576,246645940.17512158,519754436.5925509,296288384.3386262,123315658.04635838,255951366.99671534,247693392.21615288,780418658.214371,778242392.1718588,456710245.80626374,431144261.19929546,770601263.1547574,752358364.4374914,535442684.3336844,200882927.95275018,242894824.37345558,239927336.76643828,197337934.37324136,244013301.26592967,245206004.75061724,161345103.89666885,186094933.11196825,714103400.7227322,714163658.3731426,424649907.3598463,247360294.14849344,385577759.7167066,331516300.6154298,336482685.69958824,474987238.84353703,410107306.4650751,275931129.31445163,640700652.7628295,272438071.67107624,267606592.69488123,301856466.0722458,215076377.36844566,426114162.64351004,273768222.2222228
78,208001544.52832353,416235728.59194475,317540246.4488396,259375192.25454637,418893387.845942,328232090.0680623,856419641.2841817,860801378.634416,523613196.4876466,410209293.1070523,405941879.768442,444117972.74375737,444781559.12634355,207630293.04524323,244617110.32443666,245243026.78703418,141766563.94153953,246091630.0911265,226747877.71207577,134575103.8688472,249885924.1922575,199290015.13411933,337636080.6581977,374633716.0447054,351816019.5842733,439748182.7642331,395541796.51781094,258129946.1933391,295898943.07764775,214500396.25594842,753473764.6363297,667714051.6412631,432539571.49223876,808664604.5439308,781409569.4584163,478661552.46637815,242200951.73772135,248317117.41358927,514850479.99467736,317611404.162286,123513875.9123763,254771619.3441827,246838677.0446272,785966619.5167748,777376735.5763167,456730700.2734137,426891385.3794149,769349604.4005919,752317241.8226612,528987422.9803112,220031883.9961646,243153543.02601048,252626266.0684758,217185700.0181039,243899935.43101215,236481688.44847935,161421998.0940226,187235204.66071874,714122379.2035197,713991847.0901872,425136415.40130955,246960476.37949827,383828312.4921899,334549628.78926146,335573148.97533447,486578998.8008683,412972208.81809217,275558554.23431987,641807453.0880502,265622586.92712277,247233095.87911415,300644655.7359645,219194941.5867167,428516058.65972704,272770057.8662666
79,208122750.93150792,419686152.2529324,318917637.95667964,258111548.60148025,417405614.4118117,328577439.82737684,779015146.479992,864040879.8801849,523640061.22402006,407415890.14490193,403554513.3180867,445841261.79481864,440586111.5619174,206987871.97008482,244343089.3018947,244079827.96422288,141455130.86281246,246566750.5764912,229301913.26775667,136712280.23261043,250188796.04815295,196198802.0676729,338569511.386462,375059871.34883136,347933165.6902673,440922146.1595681,395528010.389065,258361144.44212633,296950477.9656529,213507165.75210372,755102998.5260541,667479833.1732734,432605072.5939682,808140372.4985142,792336846.9534718,483292467.5033952,237825468.84718084,260248895.75329226,509080938.5773146,338311706.2520542,123581312.89170793,254781449.35889995,245038206.42896694,782553135.3448308,786810729.1462175,456745118.7974751,421816280.58454233,769015965.2070171,752054589.5030966,519267325.7795769,246354497.37617287,243240617.90892866,270210793.57964396,245831439.43355232,243943781.46803638,228313207.14373407,161526407.81520236,187346762.3754767,714428314.1628536,713774028.7930462,425484446.1385246,246855731.708209,381700340.8309914,337414860.6307578,334324482.2451264,474115102.43929976,416065123.4212624,275061954.68329513,640056417.0737946,258459921.17965728,228303344.64994225,298702724.300723,223958813.80101857,430704156.8369166,271693025.50129455
80,208203628.68340877,425179492.09540975,320575239.1725426,257382423.0002313,417408127.56602013,328758549.2747854,716070948.0110016,870581399.8802584,523862597.2363832,405700596.17825186,402203129.6236136,448442950.0019081,436092902.8282176,205972023.74809924,244023635.92069805,240528516.14504382,140380394.7041962,247931029.26524588,231573301.35416818,140249468.61651558,250498517.40534776,193053505.3951395,340810833.40967536,375003785.56161475,343746038.95119,443425112.74245286,395449017.96548194,258281175.60754544,298192594.3479907,212453002.8693738,765511610.297891,675063526.8537235,432318533.69492185,808575603.5597686,804418560.6251473,487243203.72012395,226386561.32176805,284815114.92045283,505042155.3846413,358154147.3066776,123688256.435001,255013853.99178314,242130696.50120598,783421001.3913218,777077470.5328122,456758525.6690019,415859886.6848474,767998099.8863453,751690834.7887549,506352971.2858241,272187091.6268649,243786618.7919213,290860670.0623108,271122268.93771595,243767617.8243241,237940834.70751882,161574098.02620766,186719435.99046737,717890441.5463945,713501719.0105586,425599364.04578704,246671123.49509132,379683468.20661896,339941530.5260251,333297048.8833249,464840050.45542,419259181.92817634,274788063.3348266,639631953.5102108,250963003.214074,211239513.83365706,295993960.9885034,228458945.00982347,432452730.60739124,270536047.09074277
81,208159013.0718623,431831246.60740304,322558363.1751356,256974765.57952732,417292194.36997664,328783190.15107995,700416743.386841,892205654.8197428,524228668.4495085,405215205.1823652,402057882.1922257,451592023.3969174,431233046.89713657,206366892.17788428,243631921.4626584,237507543.79182285,142395766.7067178,248799315.05311543,233415682.65618742,141778440.87490928,250383897.06264842,189891574.66278931,355864523.6723572,374734291.7876746,339248165.5146513,446676606.05042815,395516247.8235179,257857440.70069128,299689650.6688041,211336904.45780164,767275550.4870744,690290837.3717064,431872463.93690366,807947995.9146577,813826500.7396767,490212858.4583931,222813329.1807708,322594500.296219,503371330.49027395,376903584.0249027,123887642.13469952,255418163.35895362,238007995.944926,784021471.424923,769697579.0799155,456784737.65800315,408963143.5504999,767674020.1720419,752823131.452363,490541050.3972612,299721140.44662404,214403221.50640655,315314042.2011764,294979160.8234751,213633936.88034385,261524232.36880192,161581015.6427397,185819230.46021134,712659598.3221167,713302711.5082467,425538988.94848245,246627550.97675377,379424780.59937996,341967871.7648201,333075476.13203686,459473829.6566211,422392497.5677155,274447374.15306795,639758218.6447664,243144761.81576714,196464916.15276614,292481655.0212877,233941181.35724252,433685964.9006664,269298044.5980472
82,208125242.14907894,424889915.3308936,324835955.7772054,256914252.3856275,417348369.2274877,328690715.097607,648151565.2277595,908173901.0940753,524442590.3135716,405910348.9685382,403095662.30370474,454869974.2611487,425905945.1153275,206983304.37171003,243923549.65116662,241917687.43139905,148938471.4176148,249597591.61407852,234687474.87488914,143568385.95943365,250553766.91994533,186750459.41689274,336647905.59983367,375153914.6060334,334433071.52826154,451319186.6917335,395473449.19653356,257057340.73265862,301467315.56800354,210157867.36743054,764040574.6615635,706528815.0264789,431550098.24435127,810499944.0112377,820890155.2207936,491910077.2587788,242399445.71304175,372230029.72106564,503402540.0338551,394324873.10547626,124175177.2742197,255635587.88942286,232626922.45475948,784798501.5144091,765479568.3001369,456821510.64927065,401066991.0516692,767128637.6983788,753334843.4132501,472323611.94946384,318239798.21946716,223108907.639058,343087464.82385814,311661988.6467965,221648160.6589505,292381013.79510283,161592179.99273345,185117694.13174206,709673312.5478302,713233420.3886781,425427749.3261197,246579886.15663692,375198580.8957275,343337278.56690735,331210601.03944784,454404346.19527394,425281167.03441393,274119105.75058687,639710579.9652056,235018125.770131,184344073.5782236,288129095.62105817,243774794.46772084,434771703.07183564,267977939.98664388
83,208194293.62714493,424114186.7653313,327295957.8373222,256919742.99417487,417454450.2237028,328565808.9739645,664494025.8778601,893981126.73662,524158152.99635,407566580.08582234,405129961.24048007,457843138.4781643,420005505.30381167,207231005.88926297,243422827.9968222,257352793.2825229,149814821.84003696,250482005.86102805,235247135.27255902,145239391.24821466,251115245.469908,183667609.20372006,324337512.59481174,375478043.17695975,329294283.1396308,449106837.94159377,394401484.43806,255848276.71454218,303501495.9281923,208914888.44830355,758030764.1440367,725117725.5838314,431639336.5638296,810113163.9836221,821706066.2819864,492043584.73596716,287761126.2145433,430310357.2422249,504188339.62502605,410182871.2471447,124250466.2169858,256007741.7997301,226013208.22289068,784909659.825742,764712107.3906727,456826053.1430027,392112369.0585251,765776395.0494016,764088988.9203221,452272330.5493963,332131100.23893887,260793630.5548643,369587631.86395866,322297494.14900166,259084423.99698818,327637575.1218276,161597153.48048833,184925263.6299404,705105882.3181119,713300493.4258063,425350412.4607937,246216099.7747986,371909243.4076836,343893187.89267266,329416188.5381494,454262277.7019091,427737473.1349662,273883026.62531555,639657384.6380945,226596023.86255994,175132055.83209765,282899572.0097967,247328110.7006317,435591468.9621149,266574655.21996883
84,208005449.71468732,424552839.0489725,329749942.94809604,255975658.67073205,417748854.8725843,328536581.7219065,737575479.7905039,858340806.4018013,523219763.1820297,409849364.6471476,407863703.46390516,460124354.5155014,413442490.41907215,207081056.88794073,243135616.63938403,279877397.1823329,152145224.19171515,251295383.1534327,234953121.11148265,145011809.54440653,251901711.14785513,180680473.56954166,318390902.1217047,375601993.02093315,323825326.4963692,449149461.0839599,394676273.90234935,254197649.65743697,305711815.38570416,207606964.5504638,754705520.1176411,742790392.3188637,432339516.26867974,811760701.0783019,816149853.1626419,490322105.5046444,354158329.39457697,491569825.35394645,505194870.533782,424242435.14865494,124330187.97037768,256350956.46988544,218257554.4525549,784273320.9449406,764266512.7883184,456753419.97879225,382040217.4412371,764003499.9521573,753817287.3075418,430896858.53505707,333227481.7378404,319814249.40060234,390170519.2585161,318713012.5497319,317367128.9862484,363359475.12283826,161566924.99833772,185379094.8724332,702129799.0325719,713495964.9163866,425309738.33644915,246070240.27330706,367841170.0403133,343479036.70250195,327560513.974596,455916673.4723444,429585400.37739307,273412768.3491119,639564719.783417,217891384.87844816,168900148.21799016,276756373.40948546,249905457.63272727,436512998.3670957,265087112.26145813
85,207789483.2804585,425425487.0895066,331947030.5008252,257165948.9660401,418063712.2059604,328726683.492874,892522422.8144089,833627920.6514828,522333566.43768066,412387985.0798503,410965050.73674023,461338861.5297567,406132158.1203818,207499157.2959927,242957530.8592657,307473533.5795059,149951096.0590996,252441720.74937546,233663889.65394562,144143744.30968183,252569503.30729896,177826502.06062782,318019446.047797,376316206.0131926,318019727.7460871,447986955.59719396,396065033.4856224,252072860.57243764,307961614.3306025,206233092.52395445,768680368.611074,755681129.4517288,433700424.3817636,813652525.267019,815284349.1961626,486454364.17949635,432826439.79930526,549931510.4138007,506594307.88942,436268421.5087532,124440729.0013543,256513991.22216263,209503794.89853498,784386321.4494029,763422798.7801552,456647431.41235703,370791476.06997484,762107392.3803811,744016156.8609735,408560145.6484031,318406075.5981729,389546495.4872209,401328143.44828075,311221230.8718845,387116176.3896982,395300967.0834035,161519047.36611235,186443571.23534837,704777060.3448746,713716816.9888164,425306521.88613546,245788351.5353532,364498976.3002776,341938261.956781,326013009.15300584,466608577.5958709,430652053.72340226,272832267.3977147,639310798.2355917,208917137.60318995,165491508.2310517,269662789.04210657,254319951.41914582,437169514.24552286,263514233.0745477
86,207693238.358899,426365449.153817,333597074.12657756,258053902.20861357,417791676.9385599,329210762.01897174,958234676.1202006,828970931.472843,522882288.4854161,414859785.9473036,414148339.48641413,461111898.6775271,397989766.0670132,207779460.8624988,243028751.1550752,338959003.64848703,149766307.67959267,253270430.73909372,231237898.1622336,142480312.68552357,253252169.98895514,175143144.2232489,323820802.56860167,376939964.62751037,311871013.0363944,447990838.71695304,398279818.8324544,249441310.47063908,310064488.1347086,204792269.2188186,757602198.4628038,769604582.0646923,435612131.52549297,811981980.7276137,813516868.2057661,480149085.3752094,513554676.49518263,599661645.889281,508801946.24087155,446025687.0261864,125732708.7045992,257122293.16487706,199929168.43465608,782818128.2502284,754817691.2370425,456654211.95056677,358307084.81490797,761843053.8953027,734213790.4096484,385512146.5881243,292960745.1388301,459375481.1900844,405614734.2830694,288079666.68933964,457132775.919549,420334156.8230762,161484543.42831334,187904856.17444462,703882490.0584102,713824119.3388683,425359982.5866977,245827562.12538546,361939007.7427784,339114300.6158958,325104621.63666356,478599237.3455621,430764538.1347015,272471083.8997065,638563786.4063884,199686210.82217962,164513861.41953707,261582108.12964198,261555766.48332316,437921139.55914396,261854939.62267357
87,207761706.29430953,427777912.6651872,334403125.5137039,258527350.80308044,417809844.5307155,329978216.29010665,966310206.9758413,843105108.6720496,525916678.9559218,416966413.8600427,417151253.8100805,459068705.1154096,388930571.91823965,207845058.68380624,242525751.7487849,369434706.9444562,145874096.41822395,254352360.62955016,227533603.89863208,144793553.59626755,254585365.9102756,172667849.60367525,350173738.5268294,378522246.11817956,305372708.5149016,448133900.59329724,401105918.2918464,246270400.3631361,311797363.60765606,203283491.48509938,744485145.8584554,770036753.1534148,437800641.5786678,810627064.2781138,812908322.7862498,471114993.7064695,586984144.159386,636518407.2008454,511721404.1771891,453279088.39970106,124635166.80509132,257312011.13005626,189716700.64827833,782216840.704092,751842099.9402562,456860073.7810432,344527983.5462062,761663438.4456375,723464243.1527426,361893154.6952075,291300327.74983793,521119828.5241385,411152965.2416719,284819516.4640905,517776593.5732542,431234562.5695851,161487588.99920124,189385851.53797954,696693934.9649048,721969989.9107845,425458457.49508804,245860354.14590934,360308048.5736036,334850589.6402322,324893444.3145377,493352412.69904804,429749958.5729984,272365675.7081818,638379920.3800852,190211533.32081142,165359261.60416612,252477619.89407396,273230739.75714785,438452186.6470565,260108153.86927179
88,207686212.5813102,428122485.2402159,334089105.94752765,258914564.23399258,418144611.53638357,330920431.3376634,914757302.1619833,869020059.929811,531026405.438189,418409630.19624025,419711588.0654351,454834520.00000113,378869833.3333336,207768273.94005334,242294403.67217952,388873840.48852634,141597331.10315526,255616783.39971563,222409464.12542674,145146369.33304545,255788281.9877583,170438067.74817717,361155665.4233061,380688191.98994595,298518340.32921857,448298704.09372365,404176449.0772133,242527531.26102346,312920113.6809738,201705756.17283997,754306592.5045799,775744268.5300542,439839982.69049174,811366642.7228091,812985755.1199707,459060813.7879626,643775586.7119052,657967817.7852544,514318821.2191423,457793482.32804376,123695705.105268,257285555.92923668,179031662.43750703,780353147.0472144,753626085.3047086,456974410.9352216,329395112.13403904,760967483.2457087,717163052.8295567,337741883.5237884,283332310.7958415,564257663.0176314,414790020.7459548,279096284.31435883,562157965.160548,422835251.6150569,161598917.4931134,190381625.1498208,693299366.1080176,712208556.9266231,425495786.8430064,245731830.65183467,359383211.9986423,328990565.9901758,325793295.0873952,510470937.22173387,427435420.00000095,272214241.17956084,637115533.8030747,180506033.8844797,167250891.39766282,242312613.55738458,285910100.6196814,438879246.3987252,258272797.77777833
89,207717847.95409656,428488891.75679946,332384501.9392323,259409870.04998803,418504286.3981582,331834713.23828626,799488247.5228288,882009869.387351,535045920.49862766,418891196.33406883,421567136.6101732,448034582.4878983,367722807.9715681,196098572.47172794,211099210.02610752,385810688.5843239,136266366.44562462,256285412.90187365,215723936.1049032,147330815.3253061,256808650.21502027,168491248.20302495,357305341.9365879,377119124.0557133,291301434.6269556,448694364.3872498,407003421.701079,238180104.17539608,313200470.7811318,200058060.13208345,756291600.1523228,784849748.6577383,441183106.53860956,809513933.3167732,813604768.0405774,443695270.2343751,671593061.2978212,662880842.5195843,514631361.4542038,459333725.5099612,123080814.19237308,257057945.5575269,168034590.11664617,780080760.7880919,761945498.9776468,456529361.69870543,312849410.4485761,762801972.5299095,714238438.2729814,313016119.74443865,281639376.7434362,580028090.5525573,411898714.4243183,276635166.6705053,579542915.7602394,411985515.8406251,161760044.747373,190315307.66279745,693812838.9599416,708277365.5737319,425386879.6268064,245680413.03314564,364962985.0710246,321377666.6261127,325094450.5760574,502480727.0655467,423648027.37741655,272355272.8008388,635494227.2643058,170582641.2985787,169316903.02447245,231050378.3415558,299533013.28031594,439239560.00964457,256347793.3116292
