name,frequency,input,cores,speedup,ipmi_energy,parallel_frac
completo_black_2,1.5,4.0,22.0,10.511504062762121,7.668662384822965,0.9479549994139648
completo_black_2,1.5,4.0,24.0,10.692160314175908,7.627900342896581,0.9458854236684527
completo_black_2,1.5,4.0,26.0,11.415646469848761,7.22921660823822,0.9488969684943495
completo_black_2,1.5,4.0,28.0,11.214501491717433,7.374588243103028,0.9445641760897225
completo_black_2,1.5,4.0,30.0,12.2605921753417,6.848128970588957,0.9501081424662413
completo_black_2,1.5,4.0,32.0,12.177173687801869,7.013219948496136,0.9474881424487315
completo_black_2,1.5,5.0,1.0,1.0,133.61889992101246,
completo_black_2,1.5,5.0,2.0,1.9066677913736523,70.99272808077644,0.95104956980518
completo_black_2,1.5,5.0,4.0,3.476295105724007,40.04883900254289,0.9497832339364524
completo_black_2,1.5,5.0,6.0,4.782425317050631,29.496553378708025,0.9490812881653002
completo_black_2,1.5,5.0,8.0,5.883113213828073,24.74502593240403,0.9485965360459578
completo_black_2,1.5,5.0,10.0,6.73443291571085,21.794490342788695,0.9461215529674722
completo_black_2,1.5,5.0,12.0,7.649238549208794,19.550363209637727,0.9482923998631657
completo_black_2,1.5,5.0,14.0,8.375462463662119,18.11477307616472,0.9483423470116925
completo_black_2,1.5,5.0,16.0,9.031282064665394,16.853764636941857,0.948558666160297
completo_black_2,1.5,5.0,18.0,9.569061599717026,16.46747877631187,0.948172812162429
completo_black_2,1.5,5.0,20.0,10.115002367714649,15.672208922378946,0.9485652089475761
completo_black_2,1.5,5.0,22.0,10.43496043911155,15.268553037650884,0.9472239331639474
completo_black_2,1.5,5.0,24.0,10.82606654434552,14.830775051093871,0.9470925369692649
completo_black_2,1.5,5.0,26.0,11.165668898365189,14.536295896903674,0.9468573491237707
completo_black_2,1.5,5.0,28.0,11.513170005238463,14.172121019692257,0.9469630577103019
completo_black_2,1.5,5.0,30.0,11.150170616628946,14.696673023343086,0.9417054555471474
completo_black_2,1.5,5.0,32.0,11.545937826271121,14.271935331097966,0.942853628077248
completo_black_2,1.6,1.0,1.0,1.0,9.090259753268699,
completo_black_2,1.6,1.0,2.0,1.9143184395836064,4.885456557869912,0.955241741057966
completo_black_2,1.6,1.0,4.0,3.268900831740336,2.913167704956872,0.9254490315561278
completo_black_2,1.6,1.0,6.0,4.5301615280148475,2.1339718437194826,0.9351087830800043
completo_black_2,1.6,1.0,8.0,5.635597361501793,1.7485263692736626,0.9400645958479665
completo_black_2,1.6,1.0,10.0,5.700000368029175,1.742261127948761,0.9161793498180347
completo_black_2,1.6,1.0,12.0,7.5760558621846,1.332092829465866,0.9469147605142619
completo_black_2,1.6,1.0,14.0,7.625756385647532,1.350301763534546,0.9357012724932948
completo_black_2,1.6,1.0,16.0,7.496726421708701,1.385265472650528,0.9243823405936411
completo_black_2,1.6,1.0,18.0,7.4428569294034075,1.434651095867157,0.9165631662938302
completo_black_2,1.6,1.0,20.0,7.775295024366923,1.3846145761013031,0.9172500177784949
completo_black_2,1.6,1.0,22.0,11.42098770267095,0.9464793319702148,0.9558915127602151
completo_black_2,1.6,1.0,24.0,11.430654980451306,0.9533673095703125,0.9521905557770642
completo_black_2,1.6,1.0,26.0,11.490811300078077,0.9522003700733185,0.9494929006454982
completo_black_2,1.6,1.0,28.0,11.246324744873021,0.9846221752166748,0.9448258426635329
completo_black_2,1.6,1.0,30.0,11.706527810506566,0.9384077787399292,0.9461147322198771
completo_black_2,1.6,1.0,32.0,11.382410559763382,0.9805712637901306,0.9415691845907166
completo_black_2,1.6,2.0,1.0,1.0,17.0909350566864,
completo_black_2,1.6,2.0,2.0,1.916018410017542,8.96270608663559,0.9561686936078609
completo_black_2,1.6,2.0,4.0,3.5523939630751693,5.004852093994617,0.9579995873602041
completo_black_2,1.6,2.0,6.0,4.675002063612927,3.8443375061882867,0.9433156213256048
completo_black_2,1.6,2.0,8.0,5.991654164707231,3.06302784374782,0.9521156361812504
completo_black_2,1.6,2.0,10.0,6.903901488342258,2.6887523884773255,0.9501715158710424
completo_black_2,1.6,2.0,12.0,7.061341932952248,2.642314412395159,0.9364187544734217
completo_black_2,1.6,2.0,14.0,8.367516476452927,2.2927197356700892,0.9482202437761508
completo_black_2,1.6,2.0,16.0,8.393861104949423,2.293317672348022,0.9395896691645625
completo_black_2,1.6,2.0,18.0,8.573948833343598,2.311911822509766,0.9353304283923067
completo_black_2,1.6,2.0,20.0,10.330755526937693,1.97100080037117,0.9507385880424336
completo_black_2,1.6,2.0,22.0,10.451261666843653,1.9560989737510681,0.9473805232174828
completo_black_2,1.6,2.0,24.0,10.643465403549769,1.9265373212695123,0.9454389267517931
completo_black_2,1.6,2.0,26.0,9.991785426060197,2.0440049148201944,0.9359144981949361
completo_black_2,1.6,2.0,28.0,10.631767088857144,1.9382715654373168,0.9394956755333669
completo_black_2,1.6,2.0,30.0,10.634677220591774,1.9473529774546623,0.9372082727888456
completo_black_2,1.6,2.0,32.0,10.412236120581776,1.9791379680633545,0.9331191233163926
completo_black_2,1.6,3.0,1.0,1.0,32.5835484743779,
completo_black_2,1.6,3.0,2.0,1.9476442766844029,17.152167264098214,0.9731184364915314
completo_black_2,1.6,3.0,4.0,3.4975815743788776,9.702456311754558,0.9521175403692721
completo_black_2,1.6,3.0,6.0,4.732578393455364,7.286212157291525,0.9464384316043306
completo_black_2,1.6,3.0,8.0,5.7639083038170975,6.0779914001056135,0.9445789811278357
completo_black_2,1.6,3.0,10.0,6.734446056068852,5.279895892441273,0.9461218748977159
completo_black_2,1.6,3.0,12.0,7.211667136702096,4.987625844912095,0.9396390627408239
completo_black_2,1.6,3.0,14.0,7.910929151000776,4.595378969192505,0.9407920288038001
completo_black_2,1.6,3.0,16.0,8.918253011873263,4.142704188982646,0.9470617770939481
completo_black_2,1.6,3.0,18.0,8.97404098233302,4.254699735085169,0.94083615544097
completo_black_2,1.6,3.0,20.0,10.012903142751739,3.8302183082699774,0.947504068579972
completo_black_2,1.6,3.0,22.0,9.974480034766158,3.878356169909239,0.9425891068133555
completo_black_2,1.6,3.0,24.0,10.19069627640803,3.834510201215744,0.9410830728895967
completo_black_2,1.6,3.0,26.0,11.538784256306604,3.4318680544580733,0.9498691875245365
completo_black_2,1.6,3.0,28.0,11.28082919278752,3.4785936123984196,0.9451078872099946
completo_black_2,1.6,3.0,30.0,11.630326027063802,3.397157036576952,0.9455357457670994
completo_black_2,1.6,3.0,32.0,11.507004366020153,3.4646904907907756,0.9425511319660419
completo_black_2,1.6,4.0,1.0,1.0,63.98285599756826,
completo_black_2,1.6,4.0,2.0,1.929444828944197,33.688863236803606,0.9634323977563996
completo_black_2,1.6,4.0,4.0,3.475131360436043,19.052373488053032,0.949654791418868
completo_black_2,1.6,4.0,6.0,4.821845475069713,14.054286200595625,0.9511326303996395
completo_black_2,1.6,4.0,8.0,5.889498558050519,11.887043323437371,0.9488071517428841
completo_black_2,1.6,4.0,10.0,6.93298259797475,10.13904937959754,0.950846593580707
completo_black_2,1.6,4.0,12.0,7.5620335904548295,9.355866390228272,0.9466477519636926
completo_black_2,1.6,4.0,14.0,8.383840085453945,8.589907245585794,0.9484708323732851
completo_black_2,1.6,4.0,16.0,8.889826490715079,8.159027042322688,0.9466793229563322
completo_black_2,1.6,4.0,18.0,9.37504227044295,8.028982725914787,0.9458828621733931
completo_black_2,1.6,4.0,20.0,9.791549118910835,7.775398910522461,0.9451274888218972
completo_black_2,1.6,4.0,22.0,10.551943134799254,7.469623524030049,0.948336950072094
completo_black_2,1.6,4.0,24.0,10.650600033609344,7.216678585211436,0.9455046013971661
completo_black_2,1.6,4.0,26.0,11.259648463299742,7.055152868219784,0.947634771779081
completo_black_2,1.6,4.0,28.0,11.392448791285299,6.879913856949125,0.9460085798514034
completo_black_2,1.6,4.0,30.0,10.644697322222795,7.356152814722061,0.9372998395290391
completo_black_2,1.6,4.0,32.0,12.200996280225352,6.481739947777528,0.9476536567441873
completo_black_2,1.6,5.0,1.0,1.0,126.30789158630371,
completo_black_2,1.6,5.0,2.0,1.9178393579691517,66.85009649628581,0.9571597893799352
completo_black_2,1.6,5.0,4.0,3.4847311541829686,37.74196412980821,0.9507117552718983
completo_black_2,1.6,5.0,6.0,4.800463220394983,27.944858823852105,0.9500241237341959
completo_black_2,1.6,5.0,8.0,5.911619909500594,23.461742104944193,0.9495332890991481
completo_black_2,1.6,5.0,10.0,6.797778876290387,20.626356018624406,0.9476590289925685
completo_black_2,1.6,5.0,12.0,7.701251936040859,18.242225183923072,0.9492556169065358
completo_black_2,1.6,5.0,14.0,8.11397306190344,17.52572032107451,0.9441985696185823
completo_black_2,1.6,5.0,16.0,9.014345908424522,16.03295876455307,0.9483367648076984
completo_black_2,1.6,5.0,18.0,9.54486679611424,15.657530907154083,0.9478923292149409
completo_black_2,1.6,5.0,20.0,9.857073258805707,15.247573753237724,0.9458421140311966
completo_black_2,1.6,5.0,22.0,10.525723756270754,14.450272416909534,0.9480896402474241
completo_black_2,1.6,5.0,24.0,10.864111893900947,14.069428707591419,0.9474300729403367
completo_black_2,1.6,5.0,26.0,11.272625662318209,13.67369489479065,0.947741103878178
completo_black_2,1.6,5.0,28.0,11.25537419550305,13.745115154709135,0.9448999815270237
completo_black_2,1.6,5.0,30.0,11.730114401270715,13.347050718298664,0.9462924202120014
completo_black_2,1.6,5.0,32.0,12.174729279334759,12.940708895261473,0.9474711225782684
completo_black_2,1.7,1.0,1.0,1.0,8.83119651129029,
completo_black_2,1.7,1.0,2.0,2.0209757973986564,4.498235605131496,1.01037904433376
completo_black_2,1.7,1.0,4.0,3.6276042546167027,2.570216297149658,0.9657812963005024
completo_black_2,1.7,1.0,6.0,4.320608421343963,2.144357550907135,0.9222613384559555
completo_black_2,1.7,1.0,8.0,5.368792944591894,1.7738105835318565,0.9299867351785661
completo_black_2,1.7,1.0,10.0,5.445910326047052,1.764116321504116,0.9070844113329644
completo_black_2,1.7,1.0,12.0,7.201683844270672,1.3704727721214294,0.9394293655422286
completo_black_2,1.7,1.0,14.0,7.159242358082862,1.4177063624064126,0.9264989086858865
completo_black_2,1.7,1.0,16.0,7.083375729023583,1.3992919158935546,0.9160793326789914
completo_black_2,1.7,1.0,18.0,7.136584562709049,1.4222074091434478,0.9104579463926189
completo_black_2,1.7,1.0,20.0,11.055174827162894,0.9535527164936066,0.9574153932782805
completo_black_2,1.7,1.0,22.0,11.274487209609614,0.9275538876056671,0.9546996067485016
completo_black_2,1.7,1.0,24.0,10.895787698562668,0.9809926540851593,0.9477093004476199
completo_black_2,1.7,1.0,26.0,11.00594164431706,0.9635422837734222,0.9455055865631445
completo_black_2,1.7,1.0,28.0,10.914595381318637,0.9869981306791306,0.9420232503773845
completo_black_2,1.7,1.0,30.0,10.814617765649094,1.0097149229049682,0.9388267880595701
completo_black_2,1.7,1.0,32.0,10.925239387831514,0.9725818498134613,0.9377742708094343
completo_black_2,1.7,2.0,1.0,1.0,16.224036509816237,
completo_black_2,1.7,2.0,2.0,1.9455953971466105,8.490532778331211,0.9720370417543243
completo_black_2,1.7,2.0,4.0,3.626294558825548,4.700252320029519,0.96564854885042
completo_black_2,1.7,2.0,6.0,4.950972127664779,3.5072779461145402,0.9576233577856954
completo_black_2,1.7,2.0,8.0,5.625161790554908,3.101654308285032,0.9396883833778883
completo_black_2,1.7,2.0,10.0,6.600794876854395,2.67752964425087,0.9427812157212078
completo_black_2,1.7,2.0,12.0,7.939897914660384,2.2678398262023927,0.953513232343351
completo_black_2,1.7,2.0,14.0,7.911428762967649,2.3151071517944337,0.9408006255696614
completo_black_2,1.7,2.0,16.0,7.9164068533945,2.2960644614696504,0.9319254025527225
completo_black_2,1.7,2.0,18.0,9.945531038089241,1.9559346154928208,0.9523612876916697
completo_black_2,1.7,2.0,20.0,10.033600670272774,1.9426208639144897,0.9477209278721198
completo_black_2,1.7,2.0,22.0,10.147565752232744,1.9074648010134696,0.944380588938596
completo_black_2,1.7,2.0,24.0,10.143669146583138,1.9386981976032258,0.9406083578994889
completo_black_2,1.7,2.0,26.0,10.089925633413547,1.9375259120464325,0.9369268914573601
completo_black_2,1.7,2.0,28.0,9.86558091109209,1.9580652256608009,0.9319203645995251
completo_black_2,1.7,2.0,30.0,10.282018101906619,1.8881638467311859,0.9338718913407669
completo_black_2,1.7,2.0,32.0,13.212818497210774,1.5044646046161652,0.9541325635313059
completo_black_2,1.7,3.0,1.0,1.0,31.21336236274695,
completo_black_2,1.7,3.0,2.0,1.9702657840832742,16.130589510758718,0.9849085254604061
completo_black_2,1.7,3.0,4.0,3.50157914169499,9.333411229870537,0.95255275423498
completo_black_2,1.7,3.0,6.0,4.820193762660982,6.941833340227604,0.9510473522256208
completo_black_2,1.7,3.0,8.0,5.912431194234526,5.694425314664841,0.9495598163746641
completo_black_2,1.7,3.0,10.0,6.999473536870987,4.8587140606966885,0.9523690135436107
completo_black_2,1.7,3.0,12.0,7.752373859891442,4.475906232833863,0.9501897305395992
completo_black_2,1.7,3.0,14.0,8.578297826312724,4.070039207140605,0.9513826610121527
completo_black_2,1.7,3.0,16.0,8.50469442458977,4.161686181386312,0.9412457387162638
completo_black_2,1.7,3.0,18.0,9.679218192147557,3.792594499826431,0.9494320983692499
completo_black_2,1.7,3.0,20.0,9.594893331436758,3.862788140177727,0.9429240978335847
completo_black_2,1.7,3.0,22.0,9.626960386425182,3.8673242926597595,0.9387976745617451
completo_black_2,1.7,3.0,24.0,11.107557534973111,3.380553905453001,0.9495351723387084
completo_black_2,1.7,3.0,26.0,10.83324810403768,3.4779361035823824,0.9439992447313766
completo_black_2,1.7,3.0,28.0,11.050779163191104,3.4479774190357753,0.9431941485200633
completo_black_2,1.7,3.0,30.0,10.928770380228556,3.4981506045545854,0.9398259287460138
completo_black_2,1.7,3.0,32.0,10.846744693017417,3.5677548754896433,0.9370905194386971
completo_black_2,1.7,4.0,1.0,1.0,60.75622628203924,
completo_black_2,1.7,4.0,2.0,1.9167283695943418,32.21220506914658,0.9565553305692022
completo_black_2,1.7,4.0,4.0,3.4952934480859144,18.280867272055424,0.951867984819179
completo_black_2,1.7,4.0,6.0,4.839425615643595,13.445962799095339,0.9520366887919586
completo_black_2,1.7,4.0,8.0,5.768150459031165,11.349986422465397,0.944724803734855
completo_black_2,1.7,4.0,10.0,6.80957841519672,9.789508501963182,0.9479422563944255
completo_black_2,1.7,4.0,12.0,7.536612104792193,8.951981294262408,0.9461611490300826
completo_black_2,1.7,4.0,14.0,7.86230550079684,8.73682237573674,0.9399501398101741
completo_black_2,1.7,4.0,16.0,8.856501880223645,7.832015828805811,0.9462278431794264
completo_black_2,1.7,4.0,18.0,9.33457666540084,7.667464217662811,0.9453932617772016
completo_black_2,1.7,4.0,20.0,10.040096792887942,7.260125359535217,0.9477888069441128
completo_black_2,1.7,4.0,22.0,10.677035280315579,6.890459208130837,0.9495001391285548
completo_black_2,1.7,4.0,24.0,10.651927077044691,6.9496119419336315,0.9455168071981165
completo_black_2,1.7,4.0,26.0,10.789018361716197,6.838197771310806,0.9436056881977011
completo_black_2,1.7,4.0,28.0,11.445703848329247,6.519449627216046,0.9464321209236067
completo_black_2,1.7,4.0,30.0,11.570146040029671,6.511212602853775,0.9450731042358919
completo_black_2,1.7,4.0,32.0,12.488914671043482,6.137010607004165,0.9496041196613771
completo_black_2,1.7,5.0,1.0,1.0,120.36920826539524,
completo_black_2,1.7,5.0,2.0,1.918207153044251,63.94348036626669,0.9573597424939526
completo_black_2,1.7,5.0,4.0,3.4597765769727395,36.20060616403125,0.9479519933336322
completo_black_2,1.7,5.0,6.0,4.7489052882105955,26.963622391992143,0.9473101847326663
completo_black_2,1.7,5.0,8.0,5.828869672545678,22.253641527073054,0.9467887441691317
completo_black_2,1.7,5.0,10.0,6.849927936935004,19.238490093087037,0.9489034030387432
completo_black_2,1.7,5.0,12.0,7.662514833861748,17.458578537598633,0.9485395014776672
completo_black_2,1.7,5.0,14.0,8.414960935263789,16.171063343879155,0.9489458842530413
completo_black_2,1.7,5.0,16.0,8.972358929707667,15.36859980082512,0.947783029150237
completo_black_2,1.7,5.0,18.0,9.594042357437125,14.829919525192631,0.9484609220806658
completo_black_2,1.7,5.0,20.0,9.918434314009932,14.500142896413804,0.9465027741761848
completo_black_2,1.7,5.0,22.0,10.198438425642854,14.212854059137147,0.9448955713479231
completo_black_2,1.7,5.0,24.0,10.649376867436567,13.865587948662895,0.9454933483381767
completo_black_2,1.7,5.0,26.0,11.375707111125879,12.93025928751322,0.9485771117486983
completo_black_2,1.7,5.0,28.0,11.438703984090395,12.996401961693396,0.9463766756464977
completo_black_2,1.7,5.0,30.0,11.91393670562072,12.569523501605987,0.9476531250426763
completo_black_2,1.7,5.0,32.0,11.941875790248828,12.590222482185363,0.9458178701407176
completo_black_2,1.8,1.0,1.0,1.0,8.47603655111222,
completo_black_2,1.8,1.0,2.0,1.9053467241858297,4.392772115902468,0.9503222827569001
completo_black_2,1.8,1.0,4.0,3.4439825890652584,2.552551109790802,0.9461846475163074
completo_black_2,1.8,1.0,6.0,4.015553572339959,2.218806928396225,0.9011619996142322
completo_black_2,1.8,1.0,8.0,4.983982316042878,1.8214416835308076,0.9135511240178675
completo_black_2,1.8,1.0,10.0,6.735108867249307,1.3855938864549,0.9461381117117857
completo_black_2,1.8,1.0,12.0,6.864555862792334,1.4056140778064727,0.9319899834367343
completo_black_2,1.8,1.0,14.0,6.8135693484472535,1.4161324065526326,0.9188674350342192
completo_black_2,1.8,1.0,16.0,6.787742764418107,1.425409877538681,0.9095206604481902
completo_black_2,1.8,1.0,18.0,6.858928166648489,1.4221629119714103,0.9044519565237018
completo_black_2,1.8,1.0,20.0,10.655274920492602,0.945813582777977,0.9538418633556187
completo_black_2,1.8,1.0,22.0,10.530711889819889,0.9607615031003952,0.948136784826179
completo_black_2,1.8,1.0,24.0,10.499328247276308,0.976833781003952,0.944093020567143
completo_black_2,1.8,1.0,26.0,10.16109287620998,1.0249383585453034,0.9376488048411665
completo_black_2,1.8,1.0,28.0,9.96248782502636,1.0652447681427002,0.932942853410339
completo_black_2,1.8,1.0,30.0,10.31301605578643,1.036717643737793,0.9341742986100742
completo_black_2,1.8,1.0,32.0,10.342275885881595,1.0261269521713257,0.9324484988164476
completo_black_2,1.8,2.0,1.0,1.0,15.266201652928403,
completo_black_2,1.8,2.0,2.0,1.8936153301185725,8.169047732889652,0.9438192814615807
completo_black_2,1.8,2.0,4.0,3.408020654360737,4.674322668422352,0.942099397697625
completo_black_2,1.8,2.0,6.0,4.650454974673217,3.490160584360361,0.9419607314692209
completo_black_2,1.8,2.0,8.0,5.383181777897409,3.050063122034073,0.9305557215026653
completo_black_2,1.8,2.0,10.0,6.188484916655544,2.707227897167206,0.9315661778883294
completo_black_2,1.8,2.0,12.0,7.391400306355588,2.330014746379852,0.9433174241485909
completo_black_2,1.8,2.0,14.0,7.58707252299583,2.2812633354187013,0.9349812312824815
completo_black_2,1.8,2.0,16.0,9.260923478112517,1.916166740655899,0.9514873684910957
completo_black_2,1.8,2.0,18.0,9.475150781466146,1.9371632690429688,0.9470761225543588
completo_black_2,1.8,2.0,20.0,9.445653280753152,1.9508034434318542,0.9411907343959117
completo_black_2,1.8,2.0,22.0,9.312030766896479,1.969171902537346,0.9351173738334272
